Tenure Months,Monthly Charges,Total Charges,Churn Value,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Average Monthly Spend,Total Services,Is New Customer,High Monthly Charges,Charge per Tenure
-0.8295205827584317,0.5629605731373504,-0.6283655958520055,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07986084511078749,3,1,1,0.05892929952249618
-1.1552834925186746,0.50313588113137,-0.8642482241144155,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.060420605174379076,2,1,1,1.1705538092010577
-0.7073594915983407,-1.3082228490497045,-0.8310047992441938,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.5932669180569746,1,0,0,-0.47961855530333014
0.35136996512244845,0.6310942501441613,0.4377859166359363,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2748200606857618,3,0,1,-0.4330058302168311
-1.2774445836787656,-1.4577845790646555,-0.9981931790363979,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.8313216071615357,1,1,0,0.5365115527682444
-1.2774445836787656,0.15415851109648415,-0.9767814113577026,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.43388090418145964,1,1,0,3.316895769494415
-1.0331224013585834,0.33695618111475767,-0.7685133412046201,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.10604433948039084,1,1,1,0.411824219337741
0.3920903288424788,0.31202922611226586,0.41829458585213425,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.22828522699790824,2,0,1,-0.4639201500518554
-1.2774445836787656,0.1774236690988095,-0.976472375535536,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.4281446466126751,1,1,0,3.3570250262306685
-0.8295205827584317,0.4499583771260538,-0.6060046467195123,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.14371610793692824,2,1,1,0.028942602181119572
0.9214550572028734,1.0648232671875193,1.325336797898802,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.5438437117837014,3,0,1,-0.46344400794535023
-0.62591876415828,0.9850570111795457,-0.2933266166486683,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.47017149900048166,4,0,1,-0.060331519642390544
-1.2774445836787656,0.6493740171459885,-0.9702033631430106,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.3117805645030446,3,1,1,4.171075662880392
1.6137012404433893,0.9202469281730669,1.8358198281436549,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.44331748172369706,7,0,1,-0.5164298842565965
-0.8702409464784621,1.156222102196656,-0.5080182171053593,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.5423755030012147,4,1,1,0.2895255321415381
-0.9924020376385531,0.5480044001358552,-0.7487350485859491,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.06444509064327239,2,1,1,0.3734466365066409
-1.2774445836787656,-1.4893587220678117,-0.9986125847950529,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.8391065281477432,1,1,0,0.48205041862618536
-0.38159658183809786,1.1462513201956595,-0.0421687891763024,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.49047602975983046,5,0,1,-0.1874871208483382
0.26992923768238775,0.5214156481331973,0.4059993749273577,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0.3091898039520628,3,0,1,-0.43103349089765125
-0.9516816739185228,0.48485611412954227,-0.7154916237157274,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.08115307895870057,2,1,1,0.24815417936344772
-0.7073594915983407,0.4981504901308714,-0.5165608501895399,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.13631334147281668,2,0,1,-0.09014978680057928
-0.0965540357978854,1.1728400721983174,0.3373934224063423,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.6078710521698415,4,0,1,-0.29159357011168846
-1.2774445836787656,0.15249671409631763,-0.9768034853450003,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.43429063686494435,1,1,0,3.3140293940132532
-1.1960038562387048,0.6992279271509723,-0.8872493188785396,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.11270249558701582,3,1,1,1.7977167644790844
1.4100994218432374,0.4964886931307054,1.3295087814980528,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0.273221299822753,5,0,1,-0.5272509713873292
-1.2774445836787656,-0.47233895796614456,-0.9851033045689068,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5883501258551593,1,1,0,2.236272213096717
-1.2774445836787656,0.5247392421335293,-0.9718589121903324,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.3425105157643907,2,1,1,3.9560975017933173
-0.8295205827584317,0.6560212051466532,-0.6026273266629758,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.15336058494818133,3,1,1,0.08362422674480635
-0.4223169455581282,0.6493740171459885,-0.18818821515008516,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.3197065730692428,3,0,1,-0.24139782781466707
-1.2367242199587352,0.09931921009100189,-0.9559214933614479,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.36531896847836753,1,1,0,1.9276591196250497
-0.21871512695797646,0.6809481601491449,0.0023544432030051707,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.336211674427873,2,0,1,-0.3125498129728033
-0.9109613101984924,0.5081212721318681,-0.6406828807640796,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23510082267160154,2,1,1,0.17274244624999383
-1.2774445836787656,-1.4876969250676457,-0.9985905108077552,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.8386967954642587,1,1,0,0.4849167941073464
-0.4223169455581282,-0.5305018529719588,-0.5418355656453194,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.2511044984183231,2,0,0,-0.41836535752112886
-1.2774445836787656,0.6743009721484804,-0.9698722533335463,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.3056345742507754,2,1,1,4.214071295097807
-0.46303730927815856,1.2642389072074542,-0.075831619805179,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.5694054439692756,6,0,1,-0.1258817629691431
-1.0738427650786138,1.1695164781979852,-0.7656437228559291,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0.27963929748674726,5,1,1,0.9754764835974719
1.6137012404433893,1.7627780072572912,2.8267431919212935,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.9472437801978837,7,0,1,-0.4766147508607437
0.880734693482843,0.4898415051300408,0.921956754022021,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.29968959295908526,2,0,1,-0.49590477962810864
-1.1960038562387048,0.4948268961305394,-0.8962775796832679,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.02891216181441224,2,1,1,1.6214346723876831
-0.9924020376385531,0.9950277931805424,-0.6805926497981838,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.3455217115137177,4,1,1,0.544792193047154
-1.1145631287986442,0.9219087251732329,-0.8075622247341171,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.23398336989846177,3,1,1,1.105964815025563
-1.2774445836787656,-1.505976692069473,-0.9988333246680291,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.8432038549825893,1,1,0,0.4533866638145754
-1.2367242199587352,0.358559542116917,-0.9340020239749073,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.09407593201155277,1,1,1,2.225762169665794
-1.2774445836787656,0.17410007509847744,-0.9765165235101312,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.4289641119796443,1,1,0,3.3512922752683467
1.3286586944031769,0.33363258711442517,1.1205784917260417,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.19436346101969187,5,0,1,-0.5316910432110884
0.025607055362205634,1.3174164112127704,0.4978492360727711,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.6409684342114733,5,0,1,-0.30957504514151435
-0.7073594915983407,0.7125223031523015,-0.4466525324179646,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.29851626754728855,3,0,1,-0.04392948216685814
-0.0965540357978854,-0.4507355969639848,-0.3180494824220072,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-0.1770445975532976,3,0,0,-0.47226768915003026
-1.2367242199587352,-1.504314895069307,-0.993491419742004,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.8302289866722433,1,1,0,0.08362422674480635
-1.1552834925186746,0.33695618111475767,-0.8653739974665944,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.05206205843129286,1,1,1,1.0558987899546177
-1.2367242199587352,0.33695618111475767,-0.9424563611098973,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.19869434386129095,1,1,1,2.2009202488290653
-0.30015585439803716,1.1794872601989819,0.046723157671229414,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.5025473849732617,4,0,1,-0.21955010299337635
-0.30015585439803716,1.2642389072074542,0.16700431445598252,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.674288415150774,5,0,1,-0.20830509149036017
0.43281069256250915,1.1711782751981514,0.8518939183393626,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0.5661462067142843,4,0,1,-0.40105380916059913
-0.9109613101984924,1.1661928841976528,-0.5699578254624923,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.47378873501427504,5,1,1,0.3791214808935857
-1.2367242199587352,0.9784098231788811,-0.921861330961214,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.056159385266139235,3,1,1,2.938534205981163
-0.9516816739185228,0.6344178441444933,-0.6585848844624527,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.29241125056336775,2,1,1,0.29974893802434577
-0.21871512695797646,0.7823177771592784,0.08204153734742782,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.44186417352640567,3,0,1,-0.30006060551917324
1.4915401492832983,1.3057838322116073,2.1986058093801053,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.6976837011220496,6,0,1,-0.49120690189145255
-0.4223169455581282,0.9950277931805424,-0.16203054020240074,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0.3619268539326574,4,0,1,-0.18955381911192892
0.9621754209229036,1.1927816362003112,1.5037387632381993,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.6329048611732366,4,0,1,-0.45917677226662934
1.369379058123207,0.5247392421335293,1.317014904687598,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.28534060983732423,5,0,1,-0.5237906849197292
-0.3408762181180675,0.46823814412788106,-0.22500762596252205,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.15924812843086808,2,0,1,-0.30001146765378195
-1.2774445836787656,-0.6750781919864114,-0.9877963310192172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.6383375132402822,1,1,0,1.8865744043950756
0.14776814652229667,0.6693155811479823,0.34668657105864187,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.35603941415163504,2,0,1,-0.3985466109510332
-1.2774445836787656,-1.479387940066815,-0.998480140871267,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.8366481320468355,1,1,0,0.4992486715131514
-1.2774445836787656,0.31867641411292996,-0.9745960866152379,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.3933173685164829,2,1,1,3.600666942129353
-1.2774445836787656,-0.09012564792793624,-0.9800262874904533,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.494111608653698,3,1,0,2.8955385737637473
0.26992923768238775,0.5064594751317021,0.39778785165264147,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0.3015687760392487,6,0,1,-0.4323233598641737
-1.1145631287986442,1.3074456292117733,-0.7681822313951558,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.47763773901064566,5,1,1,1.3276311855686802
-0.3408762181180675,-0.8528904710041867,-0.5786108284831609,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.36583250010833496,2,0,0,-0.48231294825562154
-1.2367242199587352,0.39013368512007346,-0.9357017209968245,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.11510887643042972,1,1,1,2.2620695924271668
-1.1145631287986442,-0.5172074769706297,-0.9116631488297118,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.41011640853935205,2,1,0,0.2785377594637545
-0.8702409464784621,-1.38300371405718,-0.8991692720192567,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.667701688890013,1,1,0,-0.44044475706079655
-1.1552834925186746,0.534710024134526,-0.8737621126396915,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.010217309458368474,2,1,1,1.1923382628578811
-1.2774445836787656,-0.1549357309344149,-0.9808871729950608,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.5100911833095979,3,1,0,2.7837499299984687
-1.2774445836787656,0.47156173812821356,-0.9725652797838565,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.3556219616358983,2,1,1,3.864373486396166
-1.2367242199587352,-0.6518130339840859,-0.9639343507504855,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.46447427788164414,1,1,0,1.0639246413018684
-1.1960038562387048,0.48651791112970877,-0.8994120858795305,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.0001788587129953535,2,1,1,1.6142687336847807
0.47353105628253944,-0.35933676195484804,0.041270882808716325,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,-0.1374529654364573,4,0,0,-0.524174769727155
-0.3408762181180675,1.1479131171958254,0.0659716745947575,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0.5913358271264029,5,0,1,-0.206223661910194
-0.5851984004382496,0.5280628361338618,-0.366435662578399,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.24981199040781477,2,0,1,-0.17495301402940175
-1.2774445836787656,0.21065960910213194,-0.9760308957895835,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4199499929429828,1,1,1,3.4143525358538884
1.3286586944031769,1.3789029002189168,2.0740202250723154,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.7306538791333569,5,0,1,-0.47705618934289845
0.8400143297628127,-1.461108173064988,-0.5563161013125607,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,-0.6924677533139718,1,0,0,-0.6174699835362027
-1.2774445836787656,0.9717626351782166,-0.9659210096072717,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.2322924239070294,3,1,1,4.727152506225627
-0.7073594915983407,0.8338334841644282,-0.3783335417318183,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.45703159947039873,3,0,1,-0.017773805901264067
-1.1552834925186746,-0.6235624849812617,-0.9219496269104047,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.3679958886771337,1,1,0,0.3931927787101943
-0.9516816739185228,0.04946530008601819,-0.7334598493759933,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.014448598087405234,4,1,0,0.09795610415061136
-0.4223169455581282,0.8388188751649267,-0.12719778824675013,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.4181493038925463,3,0,1,-0.21298332304489714
0.22920887396235737,0.18905624809997262,0.13936768235935731,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.08902204767485365,1,0,1,-0.4545193956413692
0.8400143297628127,-1.4960059100684764,-0.5428288950737125,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.6831956544395608,1,0,0,-0.6196993866882169
-1.2774445836787656,-0.35933676195484804,-0.9836022734326686,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.5604883033782054,3,1,0,2.431185745815666
-0.9924020376385531,1.3539759452164248,-0.641190582471925,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.5080490092959481,5,1,1,0.6823782161428819
-0.6666391278783103,0.5396954151350245,-0.42813245707525804,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.26242363851680556,2,0,1,-0.11533595371225132
-1.2774445836787656,0.16745288709781284,-0.9766048194593215,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.4306030427135828,1,1,0,3.3398267733437024
-1.0331224013585834,0.29873485011093664,-0.7667474222208103,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11423899315008314,1,1,1,0.39534256032106513
-0.9516816739185228,-0.3393951979528547,-0.789307037238982,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.19287613975580947,2,1,0,-0.03619026836772345
0.18848851024232702,0.3818247001192428,0.24706666638446492,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.22296371720053357,1,0,1,-0.43156905052702604
-1.1145631287986442,0.9684390411778845,-0.7924856914098399,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.3272658441717922,3,1,1,1.1327176528497325
-1.1960038562387048,0.1873944510998066,-0.9170492017303322,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.16386706576509885,1,1,1,1.3562949403802906
-0.055833672077855064,0.8770402061687477,0.31501039928655145,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.5315773395718806,3,0,1,-0.3350457419722722
-1.2367242199587352,0.20567421810163386,-0.9465179747726602,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.24895488636873717,1,1,1,2.049957806821253
0.18848851024232702,1.15456030519649,0.6534266985464251,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.6199515577409684,4,0,1,-0.3614182821722963
0.22920887396235737,0.6360796411446599,0.4201488007851346,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.3562938289017408,4,0,1,-0.4149781133627891
0.6364125111626608,1.7511454282561285,1.3937440845341387,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8165897982475844,7,0,1,-0.3868123369183929
-0.9109613101984924,1.3174164112127704,-0.5299818344664953,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.6087025331580271,6,1,1,0.4265469661273407
-0.9924020376385531,-1.1752790890364146,-0.9094557500999494,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.5985023912348335,1,1,0,-0.28709366881868303
-1.2367242199587352,-0.6684310039857471,-0.974353272754964,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5934034956181361,1,1,0,1.0448154714274618
-1.1960038562387048,-1.3132082400502028,-0.9814169486902037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7612573182856665,0,1,0,0.062126410636098854
-1.1552834925186746,0.641065032145158,-0.8601645364643551,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09074082375224067,3,1,1,1.2657174751756026
0.18848851024232702,0.6959043331506402,0.3925783906504023,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.36511939349161643,2,0,1,-0.4030561575828456
-1.2774445836787656,0.3303089931140931,-0.9744415687041545,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.3904492397320905,2,1,1,3.620731570497481
-1.1145631287986442,0.8654076271675846,-0.8063260814454501,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.24163171332350794,3,1,1,1.0734792262390718
-0.1779947632379461,1.3755793062185846,0.3843447933883885,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7790408686387877,5,0,1,-0.24195649170155
-0.0965540357978854,0.684271754149477,0.10970024343135074,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.3352005599024997,7,0,1,-0.34596224052854874
0.14776814652229667,0.8670694241677506,0.39944340069996326,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.40897244731532323,3,0,1,-0.38010884434248415
-1.2774445836787656,-0.9642308700153169,-0.9916372048090036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.7096310001666051,1,1,0,1.3878250706730615
-1.1552834925186746,-0.6235624849812617,-0.9272473838618345,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.40733022629165666,1,1,0,0.3931927787101943
-0.62591876415828,0.8188773111629334,-0.3277841108202594,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.3991056413427614,4,0,1,-0.09218013609973498
-1.1960038562387048,-1.4943441130683104,-0.9817480584996681,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,-0.7643303134118011,1,1,0,-0.09409105308717564
-1.1552834925186746,-0.4607063789649817,-0.9078222750399253,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.2631043217050724,1,1,0,0.5055546975717056
-1.1552834925186746,0.5396954151350245,-0.856941734318902,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.11466921246774205,2,1,1,1.1957779134352744
